49.758133,9da04e36-b1f1-44c6-aff0-8ab96cf23e4f,2024-11-27T01:45:41.792180+00:00
46.544981,6540ca05-20cd-4ad3-b146-adf2be4881b8,2024-11-27T01:46:32.139881+00:00
47.33268,dc9e85cf-6dcb-4b33-97fa-d65e47d9f2a3,2024-11-27T01:47:20.414508+00:00
47.141077,9639c6fa-cffb-4d78-8d0e-752711692417,2024-11-27T01:48:08.731880+00:00
49.946717,411efe4a-0820-44f1-b37d-b749acd5b563,2024-11-27T01:48:57.059641+00:00
49.735295,e22981b6-d16b-45dd-8970-84367936a4d3,2024-11-27T01:49:49.395949+00:00
46.518704,89bb5ba6-b342-4695-ad54-56e5b1cf9dfb,2024-11-27T01:50:39.684340+00:00
47.297778,d799b327-c491-45ab-95d0-9c27346cacf1,2024-11-27T01:51:28.007828+00:00
47.069344,5edc9ea5-04d0-4a13-83df-2935fc961768,2024-11-27T01:52:16.295317+00:00
49.861656,dd34cce1-8b54-4612-950a-157ffe98e561,2024-11-27T01:53:04.568108+00:00
