0.5605657789856195,0.0,64.0,7500.0,site-1
0.576059398939833,0.0,64.0,7500.0,site-1
0.5870320291724056,0.0,64.0,7500.0,site-1
0.5704,2.0956858310382813,,,site-1
0.5711,2.045100242830813,,,site-1
0.5587,2.1141618420369923,,,site-1
0.5888117689173669,0.0,64.0,7500.0,site-1
0.5716583398170769,0.0,64.0,7500.0,site-1
0.5840537389740348,0.0,64.0,7500.0,site-1
0.5409,2.0886713210493326,,,site-1
0.5173,2.0330020519904792,,,site-1
0.5362,2.0975633130874485,,,site-1
0.5708575500175357,0.0,64.0,7500.0,site-1
0.5652875101659447,0.0,64.0,7500.0,site-1
0.5768775788601488,0.0,64.0,7500.0,site-1
0.6034,2.011639343108982,,,site-1
0.5779,2.054325961973518,,,site-1
0.5803,2.0347896930761635,,,site-1
0.5730626999866217,0.0,64.0,7500.0,site-1
0.5625478299334645,0.0,64.0,7500.0,site-1
0.565430719172582,0.0,64.0,7500.0,site-1
0.5442,2.025326892035082,,,site-1
0.5404,2.0487622721120715,,,site-1
0.5337,2.033267332939431,,,site-1
0.580015110084787,0.0,64.0,7500.0,site-1
0.5682564498856664,0.0,64.0,7500.0,site-1
0.5833320189267397,0.0,64.0,7500.0,site-1
0.6141,2.04221018217504,,,site-1
0.5738,2.076917492086068,,,site-1
0.5989,2.0592122219968587,,,site-1
0.5617380801122636,0.0,64.0,7500.0,site-1
0.5747469689231366,0.0,64.0,7500.0,site-1
0.563832598971203,0.0,64.0,7500.0,site-1
0.5264,2.001844652928412,,,site-1
0.5162,2.033799153054133,,,site-1
0.5254,2.002621873980388,,,site-1
0.5647785391192883,0.0,64.0,7500.0,site-1
0.5668286399450153,0.0,64.0,7500.0,site-1
0.5928187388926744,0.0,64.0,7500.0,site-1
0.57,2.013691803906113,,,site-1
0.5428,1.988553703064099,,,site-1
0.5268,2.0760402311570942,,,site-1
0.5883144391700625,0.0,64.0,7500.0,site-1
0.5737581269349903,0.0,64.0,7500.0,site-1
0.5842266981489956,0.0,64.0,7500.0,site-1
0.5297,2.034956871997565,,,site-1
0.5166,2.107666769996285,,,site-1
0.5226,2.0150871130172163,,,site-1
0.5726249101571739,0.0,64.0,7500.0,site-1
0.5900092490483075,0.0,64.0,7500.0,site-1
0.6087534888647497,0.0,64.0,7500.0,site-1
0.6066,2.119912260910496,,,site-1
0.5946,2.140918390825391,,,site-1
0.6137,2.083206490846351,,,site-1
0.591367068933323,0.0,64.0,7500.0,site-1
0.5920536189805716,0.0,64.0,7500.0,site-1
0.572011579060927,0.0,64.0,7500.0,site-1
0.6117,2.083245112095028,,,site-1
0.5832,2.1082719611003995,,,site-1
0.6353,2.055983942002058,,,site-1
0.5855641099624336,0.0,64.0,7500.0,site-2
0.5789629200007766,0.0,64.0,7500.0,site-2
0.5922016492113471,0.0,64.0,7500.0,site-2
0.5704,2.0438254619948566,,,site-2
0.5711,2.0992032720241696,,,site-2
0.5587,2.121751941042021,,,site-2
0.572837800020352,0.0,64.0,7500.0,site-2
0.5586296799592674,0.0,64.0,7500.0,site-2
0.5650273999199271,0.0,64.0,7500.0,site-2
0.5409,2.0930415119510144,,,site-2
0.5173,1.983017283957452,,,site-2
0.5362,2.046207993058488,,,site-2
0.6037496579810977,0.0,64.0,7500.0,site-2
0.5758156299125403,0.0,64.0,7500.0,site-2
0.5726872598752379,0.0,64.0,7500.0,site-2
0.6034,2.0541935418732464,,,site-2
0.5779,2.040458293166012,,,site-2
0.5803,1.98303308384493,,,site-2
0.5960159299429506,0.0,64.0,7500.0,site-2
0.5916817090474069,0.0,64.0,7500.0,site-2
0.601446578046307,0.0,64.0,7500.0,site-2
0.5442,2.1035622810013592,,,site-2
0.5404,2.07383473101072,,,site-2
0.5337,2.102312092203647,,,site-2
0.5750147600192577,0.0,64.0,7500.0,site-2
0.5635331999510527,0.0,64.0,7500.0,site-2
0.5763988888356835,0.0,64.0,7500.0,site-2
0.6141,2.050941372057423,,,site-2
0.5738,2.028609953122213,,,site-2
0.5989,2.047887482913211,,,site-2
0.5634942098986357,0.0,64.0,7500.0,site-2
0.5469698200467974,0.0,64.0,7500.0,site-2
0.5454083599615842,0.0,64.0,7500.0,site-2
0.5264,1.960692014079541,,,site-2
0.5162,1.970248013967648,,,site-2
0.5254,1.9979506030213088,,,site-2
0.5785736190155149,0.0,64.0,7500.0,site-2
0.5688335488084704,0.0,64.0,7500.0,site-2
0.5835056090727448,0.0,64.0,7500.0,site-2
0.57,2.065921753179282,,,site-2
0.5428,1.9724132630508395,,,site-2
0.5268,2.0539407720789318,,,site-2
0.5723443501628935,0.0,64.0,7500.0,site-2
0.5687539500650018,0.0,64.0,7500.0,site-2
0.5849883290939033,0.0,64.0,7500.0,site-2
0.5297,2.0433635730296373,,,site-2
0.5166,2.0861614618916065,,,site-2
0.5226,2.103956871898845,,,site-2
0.57278120983392,0.0,64.0,7500.0,site-2
0.5796322589740157,0.0,64.0,7500.0,site-2
0.597674589138478,0.0,64.0,7500.0,site-2
0.6066,2.118089301045984,,,site-2
0.5946,2.098787951981649,,,site-2
0.6137,2.0633152220398188,,,site-2
0.5622472900431603,0.0,64.0,7500.0,site-2
0.5695542700123042,0.0,64.0,7500.0,site-2
0.5655265101231635,0.0,64.0,7500.0,site-2
0.6117,2.004205384058878,,,site-2
0.5832,2.051618432160467,,,site-2
0.6353,1.978931654011831,,,site-2
