43.895777,630b96a2-f968-4b66-a499-3cb1a3caf112,2024-11-29T00:54:56.168262+00:00
43.654888,192dcbd3-c34c-4b35-a0c9-097ace23d821,2024-11-29T00:55:42.487468+00:00
44.421307,937d3fd1-f6f0-4a55-b1f6-dd0d2151817b,2024-11-29T00:56:26.743704+00:00
44.183263,04164fec-c949-476c-b42a-1a4db2be7ccd,2024-11-29T00:57:13.013409+00:00
43.926012,802bb99d-2cae-4a68-a980-0bbd2acc6b82,2024-11-29T00:57:59.327593+00:00
43.673892,d619476a-6d06-416d-acff-1040d71db841,2024-11-29T00:58:45.602628+00:00
44.406329,d7a996d8-7f97-44fe-9a3e-22f65d6dc819,2024-11-29T00:59:31.919469+00:00
44.166641,2763c2d9-7f7b-4dc1-af30-c100ad7fa835,2024-11-29T01:00:18.190962+00:00
43.899216,ee77ce77-a430-4186-846c-e827e9cee053,2024-11-29T01:01:04.462959+00:00
43.640354,fdecdc55-6d26-4499-9d4a-bd24c29071cc,2024-11-29T01:01:50.783624+00:00
