1.176064359024167,0.0,64.0,15000.0,site-1
1.194207748165354,0.0,64.0,15000.0,site-1
1.1547834889497608,0.0,64.0,15000.0,site-1
0.6003,2.139569449936971,,,site-1
0.5791,2.047834922093898,,,site-1
0.6004,1.9987705131061373,,,site-1
1.1367378688883036,0.0,64.0,15000.0,site-1
1.118566168937832,0.0,64.0,15000.0,site-1
1.1546712589915842,0.0,64.0,15000.0,site-1
0.5984,2.074858871987089,,,site-1
0.5581,2.12103759101592,,,site-1
0.61,2.1400042509194463,,,site-1
1.1358372089453042,0.0,64.0,15000.0,site-1
1.1423862189985812,0.0,64.0,15000.0,site-1
1.1264851880259812,0.0,64.0,15000.0,site-1
0.6224,1.957054834114388,,,site-1
0.5795,2.0310317429248244,,,site-1
0.6405,2.0201115820091218,,,site-1
1.1811086400412023,0.0,64.0,15000.0,site-1
1.1519844010472298,0.0,64.0,15000.0,site-1
1.14042686088942,0.0,64.0,15000.0,site-1
0.587,1.9910495770163836,,,site-1
0.5973,2.0413029259070754,,,site-1
0.5713,2.0699393048416823,,,site-1
1.1373679609969258,0.0,64.0,15000.0,site-1
1.137082430999726,0.0,64.0,15000.0,site-1
1.0936504809651524,0.0,64.0,15000.0,site-1
0.6136,2.0205923370085657,,,site-1
0.6254,2.0605290059465915,,,site-1
0.603,1.9643347968813032,,,site-1
1.1817869399674237,0.0,64.0,15000.0,site-1
1.1752622600179166,0.0,64.0,15000.0,site-1
1.1937505709938705,0.0,64.0,15000.0,site-1
0.6188,2.038473955821246,,,site-1
0.5999,2.0731999459676445,,,site-1
0.5801,2.096954624168575,,,site-1
1.155067790998146,0.0,64.0,15000.0,site-1
1.1844535598065704,0.0,64.0,15000.0,site-1
1.1749713600147516,0.0,64.0,15000.0,site-1
0.6095,2.001350407022983,,,site-1
0.5846,2.05121133592911,,,site-1
0.6361,2.0374756259843707,,,site-1
1.1664102210197598,0.0,64.0,15000.0,site-1
1.1916951891034842,0.0,64.0,15000.0,site-1
1.145645311102271,0.0,64.0,15000.0,site-1
0.6256,2.0500743449665606,,,site-1
0.6186,2.045230232877657,,,site-1
0.629,2.073228023946285,,,site-1
1.131902842083946,0.0,64.0,15000.0,site-1
1.1843403009697795,0.0,64.0,15000.0,site-1
1.1508464307989923,0.0,64.0,15000.0,site-1
0.5945,2.029662625864148,,,site-1
0.5788,2.021164857083932,,,site-1
0.5668,2.035108865937218,,,site-1
1.1822270909324288,0.0,64.0,15000.0,site-1
1.1662411522120235,0.0,64.0,15000.0,site-1
1.17687400104478,0.0,64.0,15000.0,site-1
0.6223,2.0554420659318566,,,site-1
0.6391,1.982647547032684,,,site-1
0.5972,2.107461496023461,,,site-1
1.1376916889566928,0.0,64.0,15000.0,site-2
1.1444235080853105,0.0,64.0,15000.0,site-2
1.1114441200625151,0.0,64.0,15000.0,site-2
0.6003,1.9531050049699843,,,site-2
0.5791,2.0042701920028776,,,site-2
0.6004,1.993441344005987,,,site-2
1.1550914200488478,0.0,64.0,15000.0,site-2
1.1606934189330786,0.0,64.0,15000.0,site-2
1.1614031791687012,0.0,64.0,15000.0,site-2
0.5984,2.065608442062512,,,site-2
0.5581,2.0693384618498385,,,site-2
0.61,2.0490898229181767,,,site-2
1.128743990091607,0.0,64.0,15000.0,site-2
1.1479140189476311,0.0,64.0,15000.0,site-2
1.1184075600467622,0.0,64.0,15000.0,site-2
0.6224,1.972214973066002,,,site-2
0.5795,2.023613902973011,,,site-2
0.6405,2.032624902902171,,,site-2
1.173439659876749,0.0,64.0,15000.0,site-2
1.140747361117974,0.0,64.0,15000.0,site-2
1.1432097009383142,0.0,64.0,15000.0,site-2
0.587,1.9815595368854704,,,site-2
0.5973,2.0040190871804957,,,site-2
0.5713,2.0022671360056847,,,site-2
1.1460931319743397,0.0,64.0,15000.0,site-2
1.1318843308836222,0.0,64.0,15000.0,site-2
1.114149501081556,0.0,64.0,15000.0,site-2
0.6136,1.9871389670297503,,,site-2
0.6254,1.952851346926764,,,site-2
0.603,1.9218782889656725,,,site-2
1.196403109934181,0.0,64.0,15000.0,site-2
1.1629051209893078,0.0,64.0,15000.0,site-2
1.188410219969228,0.0,64.0,15000.0,site-2
0.6188,2.1360448938794434,,,site-2
0.5999,2.0655256758909672,,,site-2
0.5801,2.053181734867394,,,site-2
1.170394310960546,0.0,64.0,15000.0,site-2
1.1636137499008328,0.0,64.0,15000.0,site-2
1.1612450110260395,0.0,64.0,15000.0,site-2
0.6095,2.0102545260451734,,,site-2
0.5846,1.937493447912857,,,site-2
0.6361,2.0227079160977155,,,site-2
1.158622101182118,0.0,64.0,15000.0,site-2
1.1735221398994329,0.0,64.0,15000.0,site-2
1.1290693108458072,0.0,64.0,15000.0,site-2
0.6256,2.0657624960877,,,site-2
0.6186,2.0003119569737464,,,site-2
0.629,2.011940785916522,,,site-2
1.1395221909042448,0.0,64.0,15000.0,site-2
1.1664703199639916,0.0,64.0,15000.0,site-2
1.139264031080529,0.0,64.0,15000.0,site-2
0.5945,1.9936156570911407,,,site-2
0.5788,1.9981828269083053,,,site-2
0.5668,2.065340275876224,,,site-2
1.195981620112434,0.0,64.0,15000.0,site-2
1.1631356009747833,0.0,64.0,15000.0,site-2
1.160682511050254,0.0,64.0,15000.0,site-2
0.6223,2.094710674835369,,,site-2
0.6391,2.030214515980333,,,site-2
0.5972,2.1204259649384767,,,site-2
