47.619947,dd5ecc4a-5c75-417b-b60e-887dc889f4db,2024-11-29T01:12:59.948067+00:00
45.314811,3f4116a4-4741-4906-96a1-5cf68e46fcd8,2024-11-29T01:13:50.291490+00:00
45.031989,183e82c5-6a26-4c94-9b01-6450866eb8bf,2024-11-29T01:14:38.583028+00:00
44.761611,d27cedd5-c744-42a7-a0af-8a538e3bce53,2024-11-29T01:15:24.866061+00:00
47.498789,e88ea8ec-539a-4b6f-af0c-48208680b920,2024-11-29T01:16:11.141687+00:00
47.193115,461eaaab-403c-4183-bc2b-ac639da76a67,2024-11-29T01:16:59.426294+00:00
46.901075,4e2c5f3f-c147-4531-a4d3-cf2c4eadc826,2024-11-29T01:17:47.715027+00:00
44.611924,c678b31e-31bb-42d2-b246-f923600271fd,2024-11-29T01:18:35.996848+00:00
45.336947,41a58210-5c92-4b6b-a42f-59446150d4ef,2024-11-29T01:19:22.331438+00:00
47.070184,00cefb16-1ca7-4204-aebf-edfabf4b0e4d,2024-11-29T01:20:08.646041+00:00
