5.806257,16237a23-7551-4ea3-8319-5a236a374d06,2025-07-17T23:59:22.521352+00:00
77.692925,cb8e87f3-99a3-489f-a777-1e8a7d265068,2025-07-18T00:02:31.881138+00:00
87.53882899999999,c11cf774-e73b-4afd-8cec-56687e18448c,2025-07-18T00:04:55.339298+00:00
11.92048,d60e3f1e-0cd4-406d-90e9-79156cd9c1f5,2025-07-18T00:14:01.259179+00:00
68.790626,0cb08e8c-cd29-48fb-a726-e802f62d89a0,2025-07-18T00:16:31.916608+00:00
68.676112,33dcf25f-81cd-4ea5-873e-35dfa2a39429,2025-07-18T00:20:59.922196+00:00
69.617462,f88bf061-3cac-4e5b-94a5-8930fbce9ef1,2025-07-18T00:22:09.794318+00:00
69.54085,8feee5f4-ccee-47c4-8b97-6e5e80dfffb0,2025-07-18T00:23:21.630156+00:00
69.437287,f6a35fdd-4ec5-4291-bc06-3e4cb531b169,2025-07-18T00:24:33.434196+00:00
69.354628,937c36c0-92cb-4ed1-b044-2d719c0f95dd,2025-07-18T00:25:45.242680+00:00
66.266615,62f9a855-e76f-4f7e-a0aa-e39935f325ca,2025-07-18T00:26:57.047570+00:00
69.131878,88b8105f-20bf-468d-9fc7-b76cfe169886,2025-07-18T00:28:04.754123+00:00
69.051757,bdaea525-cf7a-46a8-a54d-56eb12ac575c,2025-07-18T00:29:16.577014+00:00
68.96279,d4b07cf7-81b5-40f1-814f-5a13a337516e,2025-07-18T00:30:26.347201+00:00
68.889478,3f03351e-6d0f-40d3-8db5-3c65ebc60bfb,2025-07-18T00:31:38.111347+00:00
