31.473414,5a8486f2-855b-4184-baaa-274145fd8422,2024-11-27T20:09:12.759754+00:00
32.33293,d6c31a7c-f80f-4ba2-bf6b-8bbc7c609370,2024-11-27T20:09:44.977249+00:00
32.180121,210931ed-cff8-40b4-89ba-e171b231ce83,2024-11-27T20:10:19.239659+00:00
32.03252,81542f50-8247-4527-9d9c-985702f5b502,2024-11-27T20:10:53.465064+00:00
31.889144,d643aeee-8b54-4195-abbe-498970f85a82,2024-11-27T20:11:27.683798+00:00
31.76792,942ac971-24d8-4330-ba60-c5f90df6a767,2024-11-27T20:11:59.914630+00:00
32.627338,688bfe56-b253-48c5-a275-26de61c27f9f,2024-11-27T20:12:32.132936+00:00
32.486723,572521ff-0afb-4080-8daa-e9afc1eb89c1,2024-11-27T20:13:06.403847+00:00
32.314574,d1d42d52-4361-4c12-ac30-317e150e9eef,2024-11-27T20:13:40.626407+00:00
32.174322,88196c6d-3093-4e12-9fca-def0068cf29a,2024-11-27T20:14:14.895690+00:00
